Timestamp,Milliseconds,X,Y,Z
2019-06-12 20:37:18,14701,-0.42,11.46,-53.52
2019-06-12 20:37:18,14802,0.48,11.46,-53.399998
2019-06-12 20:37:18,14901,0.42,11.34,-53.699997
2019-06-12 20:37:18,15001,0.0,11.099999,-53.52
2019-06-12 20:37:19,15102,-0.78,11.099999,-53.699997
2019-06-12 20:37:19,15201,0.06,11.099999,-53.64
2019-06-12 20:37:19,15301,0.24,11.5199995,-53.699997
2019-06-12 20:37:19,15401,-0.06,11.16,-53.76
2019-06-12 20:37:19,15501,0.29999998,11.219999,-53.1
2019-06-12 20:37:19,15601,-0.24,10.86,-53.64
2019-06-12 20:37:19,15702,-0.48,11.5199995,-53.82
2019-06-12 20:37:19,15801,0.06,10.98,-54.36
2019-06-12 20:37:19,15902,0.12,11.639999,-52.98
2019-06-12 20:37:19,16001,-0.65999997,11.219999,-54.48
2019-06-12 20:37:20,16102,-0.65999997,11.5199995,-54.12
2019-06-12 20:37:20,16201,-0.35999998,10.98,-53.64
2019-06-12 20:37:20,16301,0.17999999,11.219999,-53.34
2019-06-12 20:37:20,16401,-0.48,11.099999,-53.76
2019-06-12 20:37:20,16501,-0.71999997,11.58,-53.64
2019-06-12 20:37:20,16601,0.17999999,11.219999,-53.46
2019-06-12 20:37:20,16701,-0.42,10.92,-53.16
2019-06-12 20:37:20,16802,0.59999996,11.28,-53.1
2019-06-12 20:37:20,16902,-0.29999998,11.04,-53.34
2019-06-12 20:37:20,17001,0.24,10.86,-53.879997
2019-06-12 20:37:21,17102,0.29999998,11.16,-53.82
2019-06-12 20:37:21,17201,0.17999999,10.86,-53.82
2019-06-12 20:37:21,17302,-0.35999998,11.58,-53.94
2019-06-12 20:37:21,17401,-0.71999997,11.219999,-54.18
2019-06-12 20:37:21,17501,-0.24,11.34,-53.76
2019-06-12 20:37:21,17601,0.17999999,11.04,-54.0
2019-06-12 20:37:21,17701,-0.53999996,11.34,-53.879997
2019-06-12 20:37:21,17802,-0.17999999,11.28,-53.34
2019-06-12 20:37:21,17901,-0.59999996,10.98,-53.82
2019-06-12 20:37:21,18001,-0.12,11.5199995,-53.46
2019-06-12 20:37:22,18102,-0.12,10.86,-53.34
2019-06-12 20:37:22,18201,-0.59999996,10.5,-53.64
2019-06-12 20:37:22,18302,-0.06,11.46,-54.059998
2019-06-12 20:37:22,18402,-0.17999999,11.219999,-53.699997
2019-06-12 20:37:22,18501,0.35999998,10.86,-54.36
2019-06-12 20:37:22,18601,0.0,11.219999,-53.219997
2019-06-12 20:37:22,18701,1.02,11.5199995,-54.36
2019-06-12 20:37:22,18801,0.65999997,11.34,-53.76
2019-06-12 20:37:22,18902,0.48,10.5,-53.699997
2019-06-12 20:37:22,19002,-0.12,10.92,-53.82
2019-06-12 20:37:23,19101,-0.24,11.099999,-53.219997
2019-06-12 20:37:23,19201,0.0,11.099999,-53.82
2019-06-12 20:37:23,19301,-0.35999998,10.98,-53.28
2019-06-12 20:37:23,19402,-0.48,11.34,-53.64
2019-06-12 20:37:23,19501,0.06,11.099999,-54.0
2019-06-12 20:37:23,19601,-0.65999997,11.219999,-54.059998
2019-06-12 20:37:23,19702,-0.48,11.28,-53.399998
2019-06-12 20:37:23,19801,0.06,11.16,-53.28
2019-06-12 20:37:23,19902,-0.06,10.86,-53.46
2019-06-12 20:37:23,20002,-0.71999997,11.34,-53.579998
2019-06-12 20:37:24,20101,-0.24,10.5,-53.82
2019-06-12 20:37:24,20201,-0.84,11.58,-54.36
2019-06-12 20:37:24,20302,-0.84,11.46,-54.0
2019-06-12 20:37:24,20401,-0.65999997,11.28,-53.28
2019-06-12 20:37:24,20502,-0.42,11.16,-53.579998
2019-06-12 20:37:24,20601,-0.53999996,11.16,-53.579998
2019-06-12 20:37:24,20702,-0.65999997,11.099999,-53.219997
2019-06-12 20:37:24,20801,-0.96,11.04,-53.16
2019-06-12 20:37:24,20902,0.24,11.639999,-53.399998
2019-06-12 20:37:24,21001,-0.17999999,11.58,-52.559998
2019-06-12 20:37:25,21102,-0.06,10.98,-53.699997
2019-06-12 20:37:25,21201,0.12,11.099999,-53.219997
2019-06-12 20:37:25,21302,0.65999997,11.16,-54.0
2019-06-12 20:37:25,21401,-0.17999999,11.759999,-53.76
2019-06-12 20:37:25,21501,-0.24,10.74,-54.12
2019-06-12 20:37:25,21601,-0.59999996,11.16,-53.579998
2019-06-12 20:37:25,21702,0.35999998,11.34,-53.34
2019-06-12 20:37:25,21801,0.84,10.92,-53.46
2019-06-12 20:37:25,21901,0.35999998,11.46,-53.699997
2019-06-12 20:37:25,22001,0.29999998,10.74,-53.94
2019-06-12 20:37:26,22101,-1.02,11.34,-53.879997
2019-06-12 20:37:26,22203,0.29999998,11.88,-53.34
2019-06-12 20:37:26,22302,0.17999999,11.04,-53.64
2019-06-12 20:37:26,22401,-0.29999998,10.86,-53.82
2019-06-12 20:37:26,22502,0.06,10.62,-53.46
2019-06-12 20:37:26,22601,0.29999998,10.92,-53.28
2019-06-12 20:37:26,22701,0.24,11.5199995,-53.46
2019-06-12 20:37:26,22802,0.17999999,10.8,-53.699997
2019-06-12 20:37:26,22902,0.24,10.98,-54.12
2019-06-12 20:37:26,23001,-0.29999998,11.28,-53.94
2019-06-12 20:37:27,23102,-0.17999999,10.98,-53.34
2019-06-12 20:37:27,23201,0.17999999,11.58,-54.36
2019-06-12 20:37:27,23301,-1.02,11.639999,-54.239998
2019-06-12 20:37:27,23403,-0.84,10.98,-52.98
2019-06-12 20:37:27,23501,-0.17999999,10.98,-53.219997
2019-06-12 20:37:27,23602,-0.12,10.559999,-53.46
2019-06-12 20:37:27,23701,0.06,11.28,-53.94
2019-06-12 20:37:27,23801,-0.53999996,11.4,-53.46
2019-06-12 20:37:27,23902,-0.48,11.5199995,-53.28
2019-06-12 20:37:27,24001,0.29999998,11.5199995,-53.82
2019-06-12 20:37:28,24101,-0.78,11.46,-54.0
2019-06-12 20:37:28,24201,-0.06,10.8,-53.399998
2019-06-12 20:37:28,24301,-0.53999996,11.58,-53.94
2019-06-12 20:37:28,24401,-0.24,11.46,-53.64
2019-06-12 20:37:28,24502,0.0,11.82,-53.82
2019-06-12 20:37:28,24601,0.59999996,12.179999,-53.28
2019-06-12 20:37:28,24701,-0.17999999,11.639999,-53.399998
2019-06-12 20:37:28,24801,-0.17999999,11.5199995,-53.579998
2019-06-12 20:37:28,24901,-0.59999996,11.5199995,-53.34
2019-06-12 20:37:28,25002,-0.17999999,11.34,-53.94
2019-06-12 20:37:29,25101,-0.59999996,11.5199995,-53.28
